Product Name,Price,Rating,Ratings Count,Reviews Count,Features,Price_Clean,Ratings_Count_Clean,Reviews_Count_Clean,Brand,Processor,RAM_GB,Storage_GB
Acer Intel Celeron Dual Core N4500 - (12 Gb/512 Gb Ssd/Windows 11 Home) A325-45 Notebook,"₹27,990",4.3,0,0,Intel Celeron Dual Core Processor | 12 GB LPDDR4X RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Limited Warranty,27990.0,0,0,Acer,Intel Celeron,12.0,12.0
Acer Predator Helios Neo 16S Ai Intel Core Ultra 7 255 Hx - (16 Gb/1 Tb Ssd/Windows 11 Home/8 Gb Graph...,"₹1,59,990",4.8,92,9,Intel Core Ultra 7 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 1 Year Warranty,159990.0,92,9,Acer,Other,16.0,16.0
Apple Macbook Air M4 - (16 Gb/512 Gb Ssd/Macos Sequoia) Mw103Hn/A,"₹1,14,990",4.7,"2,268",155,"Apple M4 Processor | 16 GB Unified Memory RAM | Mac OS Operating System | 512 GB SSD | 34.54 cm (13.6 Inch) Display | Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, iPhone Mirroring, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Passwords, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Stocks, Time Machine, Tips, TV, Voice Memos, Weather | 1 Year Limited Warranty",114990.0,2268,155,Apple,Other,16.0,16.0
Acer Nitro V 15 Intel Core I5 13Th Gen 13420H - (16 Gb/512 Gb Ssd/Windows 11 Home/8 Gb Graphics/Nvidia...,"₹79,990",4.1,212,26,Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Warranty,79990.0,212,26,Acer,Intel Core i5,16.0,16.0
Asus Tuf Gaming F16 Intel Core 5 210H - (16 Gb/512 Gb Ssd/Windows 11 Home/4 Gb Graphics/Nvidia Geforce...,"₹68,990",4.8,4,1,Intel Core 5 Processor | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Onsite Warranty,68990.0,4,1,Asus,Other,16.0,16.0
Asus Rog Strix G16 (2025) With Office 2024 + M365 Basic* Intel Core I7 14Th Gen 14650Hx - (16 Gb/1 Tb ...,"₹1,69,990",4.8,45,9,"Intel Core i7 Processor (14th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months | 1 Year Onsite Warranty",169990.0,45,9,Asus,Intel Core i7,16.0,16.0
Msi Thin 15 Intel Core I5 13Th Gen 13420H - (16 Gb/512 Gb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia Gef...,"₹67,500",4.3,154,14,Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 2 Year On-Site Warranty,67500.0,154,14,Msi,Intel Core i5,16.0,16.0
Asus Tuf Gaming A15 (2025) Amd Ryzen 7 Hexa Core 7445Hs - (16 Gb/512 Gb Ssd/Windows 11 Home/4 Gb Graph...,"₹68,990",4.1,36,1,"AMD Ryzen 7 Hexa Core Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year, Xbox Game Pass for 3 months | 1 Year Onsite Warranty",68990.0,36,1,Asus,AMD Ryzen,16.0,16.0
"Asus Tuf Gaming F16 (2025) With Office 2024 + M365 Basic*, (I5 14Th Gen) Intel Core 5 210H - (16 Gb/51...","₹68,930",4.1,82,7,Intel Core 5 Processor | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Onsite Warranty,68930.0,82,7,Asus,Other,16.0,16.0
Asus Vivobook Go 15 Amd Ryzen 5 Quad Core 7520U - (8 Gb/512 Gb Ssd/Windows 11 Home) E1504Fa-Nj133Ws | ...,"₹34,999",4.2,"2,572",167,AMD Ryzen 5 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,34999.0,2572,167,Asus,AMD Ryzen,8.0,8.0
Samsung Galaxy Book4 Intel Core 5 120U - (16 Gb/512 Gb Ssd/Windows 11 Pro) Np750Xgk-Ks2In / Np750Xgk-L...,"₹53,890",4.4,417,34,Intel Core 5 Processor | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,53890.0,417,34,Samsung,Other,16.0,16.0
Acer Aspire Lite Intel Core I5 12Th Gen 1235U - (16 Gb/1 Tb Ssd/Windows 11 Home) Al15-52 Thin And Ligh...,"₹51,990",3.9,272,14,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,51990.0,272,14,Acer,Intel Core i5,16.0,16.0
Lenovo Ideapad Slim 3 Intel Core 5 120U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15Iru9 Thin And Light Lap...,"₹59,490",3.8,13,1,Intel Core 5 Processor | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,59490.0,13,1,Lenovo,Other,16.0,16.0
Acer Aspire Lite Intel Core I7 13Th Gen 13620H - (16 Gb/512 Gb Ssd/Windows 11 Home) Al15-52H Thin And ...,"₹69,990",4.2,46,6,Intel Core i7 Processor (13th Gen) | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Warranty,69990.0,46,6,Acer,Intel Core i7,16.0,16.0
Samsung Galaxy Book4 Intel Core 5 120U - (8 Gb/512 Gb Ssd/Windows 11 Home) Np750Xgk-Ks1In / Np750Xgk-L...,"₹64,990",4.4,417,34,Intel Core 5 Processor | 8 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,64990.0,417,34,Samsung,Other,8.0,8.0
Hp Intel Core Ultra 7 - (24 Gb/1 Tb Ssd/Windows 11 Home) 14-Ep1181Tu Thin And Light Laptop,"₹84,990",4.3,0,0,Intel Core Ultra 7 Processor | 24 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,84990.0,0,0,Hp,Other,24.0,24.0
Dell Inspiron 15 Amd Ryzen 5 Quad Core 7520U - (16 Gb/512 Gb Ssd/Windows 11 Home) Inspiron 3535 Laptop...,"₹45,890",4.7,3,0,"AMD Ryzen 5 Quad Core Processor | 16 GB LPDDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Windows 11, Microsoft Office | 1 Year Onsite Warranty",45890.0,3,0,Dell,AMD Ryzen,16.0,16.0
Lenovo Ideapad Slim 3 Backlit Keyboard With Mso'2024 Intel Core I5 13Th Gen 13420H - (16 Gb/512 Gb Ssd...,"₹57,990",4.4,81,3,Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 38.86 cm (15.3 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty,57990.0,81,3,Lenovo,Intel Core i5,16.0,16.0
Lenovo Yoga Slim 6 Wuxga Oled Intel Core I5 13Th Gen 13500H - (16 Gb/512 Gb Ssd/Windows 11 Home) 14Irh...,"₹69,990",4.4,562,55,Intel Core i5 Processor (13th Gen) | 16 GB LPDDR5X RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,69990.0,562,55,Lenovo,Intel Core i5,16.0,16.0
Msi Thin A15 Amd Ryzen 7 Octa Core 7735Hs - (16 Gb/1 Tb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia Gefor...,"₹1,03,990",4.5,22,5,AMD Ryzen 7 Octa Core Processor | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 2 Year Onsite Warranty,103990.0,22,5,Msi,AMD Ryzen,16.0,16.0
"Asus Vivobook S14 Flip (2025) With Office 2024 + M365 Basic*, Metallic Design, Intel Core I5 13Th Gen ...","₹63,990",4.4,808,61,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Touchscreen Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",63990.0,808,61,Asus,Intel Core i5,16.0,16.0
Hp 15 (2025) Amd Ryzen 3 Quad Core 7320U - (8 Gb/512 Gb Ssd/Windows 11 Pro) 15 Thin And Light Laptop,"₹35,800",4.1,71,2,"AMD Ryzen 3 Quad Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year Onsite Warranty",35800.0,71,2,Hp,AMD Ryzen,8.0,8.0
Lenovo Ideapad Slim 3 Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ssd/Windows 11 Home) Ideapad Slim 3 ...,"₹38,490",4.0,4,0,Intel Core i3 Processor (13th Gen) | 8 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty,38490.0,4,0,Lenovo,Intel Core i3,8.0,8.0
Lenovo Ideapad Intel Core I5 12Th Gen 12450H - (16 Gb/512 Gb Ssd/Windows 11 Home/4 Gb Graphics) 15Iah8...,"₹52,499",4.2,138,10,Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Office Home & Student 2021 | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,52499.0,138,10,Lenovo,Intel Core i5,16.0,16.0
Hp Omen Intel Core I7 14Th Gen 14650Hx - (16 Gb/1 Tb Ssd/Windows 11 Home/8 Gb Graphics/Nvidia Geforce ...,"₹1,20,979",4.1,342,22,Intel Core i7 Processor (14th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.89 cm (16.1 Inch) Display | 1 Year Onsite Warranty,120979.0,342,22,Hp,Intel Core i7,16.0,16.0
Hp Amd Ryzen 7 Octa Core 5700U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15S- Ey2001Au Thin And Light Lapto...,"₹54,999",4.2,744,45,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,54999.0,744,45,Hp,AMD Ryzen,16.0,16.0
Hp 250R G10 (2025) Intel Core 3 14Th Gen 100U - (24 Gb/512 Gb Ssd/Windows 11 Home) 250R G10 Thin And L...,"₹46,990",4.3,0,0,"Intel Core 3 Processor (14th Gen) | 24 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Home | 1 Year",46990.0,0,0,Hp,Other,24.0,24.0
Hp 15S Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ssd/Windows 11 Home) 15-Fd0006Tu / 15-Fd0569Tu Thin...,"₹38,290",4.1,742,46,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,38290.0,742,46,Hp,Intel Core i3,8.0,8.0
Msi Modern 14 Intel Core I5 12Th Gen 1235U - (16 Gb/512 Gb Ssd/Windows 11 Home) Modern 14 C12Mo-1299In...,"₹45,699",4.3,"1,627",158,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty,45699.0,1627,158,Msi,Intel Core i5,16.0,16.0
Lenovo Loq Intel Core I7 13Th Gen 13650Hx - (24 Gb/512 Gb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia Gef...,"₹1,07,890",4.2,367,29,Intel Core i7 Processor (13th Gen) | 24 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,107890.0,367,29,Lenovo,Intel Core i7,24.0,24.0
Apple Macbook Pro M3 Max - (48 Gb/1 Tb Ssd/Macos Sonoma) Muw63Hn/A,"₹3,72,990",4.0,4,1,"Apple M3 Max Processor | 48 GB Unified Memory RAM | Mac OS Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | Built-in Apps- App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos | 1 Year Limited Warranty",372990.0,4,1,Apple,Other,48.0,48.0
Msi Modern 15 Intel Core I3 12Th Gen 1215U - (16 Gb/512 Gb Ssd/Windows 11 Home) Modern 15 B12Mo-1049In...,"₹42,699",4.2,106,12,Intel Core i3 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 38.1 cm (15 Inch) Display | 1 Year Carry-in Warranty,42699.0,106,12,Msi,Intel Core i3,16.0,16.0
Lenovo Ideapad Slim 5 Intel Core I5 12Th Gen 12450H - (16 Gb/512 Gb Ssd/Windows 11 Home) 14Iah8 Thin A...,"₹59,999",4.2,726,61,Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,59999.0,726,61,Lenovo,Intel Core i5,16.0,16.0
Msi Modern 14 Intel Core I3 12Th Gen 1215U - (16 Gb/512 Gb Ssd/Windows 11 Home) Modern 14 C12Mo-1402In...,"₹37,990",4.2,106,12,Intel Core i3 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty,37990.0,106,12,Msi,Intel Core i3,16.0,16.0
Dell 15 Amd Ryzen 3 Quad Core 7320U - (8 Gb/512 Gb Ssd/Windows 11 Home) Inspiron 3535 / 15 Dc 15255 Th...,"₹35,990",4.3,"2,232",269,AMD Ryzen 3 Quad Core Processor | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student 2021 | 1 Year Onsite Hardware Service,35990.0,2232,269,Dell,AMD Ryzen,8.0,8.0
Dell Inspiron 15 Intel Core I5 1334U - (16 Gb/512 Gb Ssd/Windows 11 Home) 3530 Thin And Light Laptop,"₹54,134",4.1,74,4,"Intel Core i5 Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | My Dell (Dell Power Manager,Dell Support Assist) | 1 Year Onsite Warranty",54134.0,74,4,Dell,Intel Core i5,16.0,16.0
Msi Modern 14 Amd Ryzen 5 Hexa Core 7530U - (16 Gb/512 Gb Ssd/Windows 11 Home) Modern 14 C7M-062In Thi...,"₹41,990",4.4,"4,828",541,AMD Ryzen 5 Hexa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,41990.0,4828,541,Msi,AMD Ryzen,16.0,16.0
"Asus Vivobook 15, With Backlit Keyboard, Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ssd/Windows 11 Ho...","₹38,431",4.3,"2,371",146,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite warranty,38431.0,2371,146,Asus,Intel Core i3,8.0,8.0
Apple Macbook Pro M4 Max - (36 Gb/1 Tb Ssd/Macos Sequoia) Mx2K3Hn/A,"₹3,19,900",4.8,4,0,"Apple M4 Max Processor | 36 GB Unified Memory RAM | Mac OS Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos, Weather | 1 Year Limited Warranty",319900.0,4,0,Apple,Other,36.0,36.0
Asus Vivobook Go 15 Amd Ryzen 3 Quad Core 7320U - (8 Gb/512 Gb Ssd/Windows 11 Home) E1504Fa-Nj322Ws Th...,"₹30,990",4.2,"3,105",278,AMD Ryzen 3 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,30990.0,3105,278,Asus,AMD Ryzen,8.0,8.0
Lenovo Ideapad Slim 3 Intel Core I3 13Th Gen 1305U - (8 Gb/512 Gb Ssd/Windows 11 Home) 15Iru8 Thin And...,"₹39,490",4.1,126,10,Intel Core i3 Processor (13th Gen) | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,39490.0,126,10,Lenovo,Intel Core i3,8.0,8.0
Acer Aspire 3 Intel Core I3 12Th Gen 1215U - (8 Gb/512 Gb Ssd/Windows 11 Home) A324-51 Thin And Light ...,"₹29,990",4.2,"5,788",422,Intel Core i3 Processor (12th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Domestic Warranty,29990.0,5788,422,Acer,Intel Core i3,8.0,8.0
Hp Pavilion Intel Core I5 12Th Gen 1235U - (16 Gb/512 Gb Ssd/Windows 11 Home) 14-Dv2014Tu Thin And Lig...,"₹60,999",4.3,"2,463",174,"Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home & Student 2021, HP Documentation, HP BIOS recovery, HP Smart | 1 Year Onsite Warranty",60999.0,2463,174,Hp,Intel Core i5,16.0,16.0
Asus Chromebook Intel Celeron Dual Core N4500 - (4 Gb/64 Gb Emmc Storage/Chrome Os) Cx1400Cka-Nk0453 C...,"₹16,999",3.8,"3,453",295,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,16999.0,3453,295,Asus,Intel Celeron,4.0,4.0
Lenovo Ideapad 3 Intel Core I3 12Th Gen 1215U - (8 Gb/512 Gb Ssd/Windows 11 Home) 14Iau7 Thin And Ligh...,"₹35,990",4.2,425,22,Intel Core i3 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Yr. Onsite,35990.0,425,22,Lenovo,Intel Core i3,8.0,8.0
Msi Thin A15 Amd Ryzen 5 Hexa Core 7535Hs - (8 Gb/512 Gb Ssd/Windows 11 Home/4 Gb Graphics/Nvidia Gefo...,"₹61,990",4.3,520,51,AMD Ryzen 5 Hexa Core Processor | 8 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 2 Year Onsite Warranty,61990.0,520,51,Msi,AMD Ryzen,8.0,8.0
Hp 15S Amd Ryzen 3 Quad Core 5300U - (8 Gb/512 Gb Ssd/Windows 11 Home) 15S-Eq2143Au Thin And Light Lap...,"₹36,990",4.3,"5,958",475,"AMD Ryzen 3 Quad Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2019 & Office 365, HP Documentation, HP BIOS recovery, HP Smart | 1 Year Onsite Warranty",36990.0,5958,475,Hp,AMD Ryzen,8.0,8.0
Asus Tuf Gaming A15 (2025) Amd Ryzen 7 Octa Core 7435Hs - (16 Gb/1 Tb Ssd/Windows 11 Home/4 Gb Graphic...,"₹71,990",4.1,81,8,"AMD Ryzen 7 Octa Core Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 1 Month Trial for New Microsoft 365 Customers. Credit Card Required, McAfee 1 Year, Xbox Game Pass for 3 Months | 1 Year Onsite Warranty",71990.0,81,8,Asus,AMD Ryzen,16.0,16.0
Asus Vivobook 16 (2025) With Office 2024 + M365 Basic* Intel Core I7 13Th Gen 13620H - (16 Gb/512 Gb S...,"₹65,190",4.2,42,4,"Intel Core i7 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year | 1 Year Onsite Warranty",65190.0,42,4,Asus,Intel Core i7,16.0,16.0
Msi Modern 14 Amd Ryzen 5 Hexa Core 7530U - (8 Gb/512 Gb Ssd/Windows 11 Home) Modern 14 C7M-063In Thin...,"₹36,990",4.4,"4,828",541,AMD Ryzen 5 Hexa Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,36990.0,4828,541,Msi,AMD Ryzen,8.0,8.0
Hp Laptop Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ssd/Windows 11 Home) 15-Fd0186Tu Thin And Light ...,"₹40,990",4.2,580,36,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,40990.0,580,36,Hp,Intel Core i3,8.0,8.0
Apple Macbook Pro M5 - (24 Gb/1 Tb Ssd/Macos Tahoe) Mde64Hn/A,"₹2,09,900",4.3,0,0,"Apple M5 Processor | 24 GB Unified Memory RAM | Mac OS Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos, Weather | 1 Year Limited Warranty",209900.0,0,0,Apple,Other,24.0,24.0
Hp Omen Amd Ryzen Ai 7 Octa Core Ai 7 350 - (24 Gb/1 Tb Ssd/Windows 11 Home/8 Gb Graphics/Nvidia Gefor...,"₹1,32,990",4.6,10,0,AMD Ryzen AI 7 Octa Core Processor | 24 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite Warranty,132990.0,10,0,Hp,AMD Ryzen,24.0,24.0
Apple Macbook Pro M4 Max - (36 Gb/1 Tb Ssd/Macos Sequoia) Mx303Hn/A,"₹3,49,900",4.3,0,0,"Apple M4 Max Processor | 36 GB Unified Memory RAM | Mac OS Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos, Weather | 1 Year Limited Warranty",349900.0,0,0,Apple,Other,36.0,36.0
Hp 250R G10 (2025) Intel Core 3 14Th Gen 100U - (8 Gb/512 Gb Ssd/Windows 11 Home) 250R G10 Thin And Li...,"₹39,890",4.0,4,0,"Intel Core 3 Processor (14th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Home | 1 Year",39890.0,4,0,Hp,Other,8.0,8.0
Acer Aspire Lite Amd Ryzen 5 Hexa Core 5625U - (16 Gb/1 Tb Ssd/Windows 11 Home) Al15-41 Thin And Light...,"₹41,990",4.1,"2,711",210,AMD Ryzen 5 Hexa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,41990.0,2711,210,Acer,AMD Ryzen,16.0,16.0
Hp Omnibook 7 Aero (Previously Pavilion) Amd Ryzen Ai 5 Hexa Core Ai 5 340 - (16 Gb/512 Gb Ssd/Windows...,"₹62,990",4.4,33,3,AMD Ryzen AI 5 Hexa Core Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 512 GB SSD | 33.78 cm (13.3 Inch) Display | 1 Year Onsite Service,62990.0,33,3,Hp,AMD Ryzen,16.0,16.0
Acer Predator Helios Neo 16 Intel Core I7 14Th Gen 14700Hx - (16 Gb/1 Tb Ssd/Windows 11 Home/8 Gb Grap...,"₹1,35,990",4.4,40,1,Intel Core i7 Processor (14th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 1 Year International Travelers Warranty (ITW),135990.0,40,1,Acer,Intel Core i7,16.0,16.0
"Microsoft Surface Pro 12"" With Type Cover Core 8 Qualcomm Snapdragon X Plus - (16 Gb/256 Gb Ssd/Window...","₹99,990",4.3,0,0,Qualcomm Snapdragon X Plus Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 256 GB SSD | 30.48 cm (12 inch) Touchscreen Display | NA | 1 Year Limited Warranty,99990.0,0,0,Other,Qualcomm Snapdragon,16.0,16.0
Hp 15S Intel Core I3 12Th Gen 1215U - (8 Gb/512 Gb Ssd/Windows 11 Home) 15-Fd0752Tu /15S-Fy5003Tu Thin...,"₹33,990",4.3,"6,518",377,Intel Core i3 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,33990.0,6518,377,Hp,Intel Core i3,8.0,8.0
Hp (Core I3 14Th Gen) Intel Core 3 100U - (8 Gb/512 Gb Ssd/Windows 11 Home) 15-Fd1095Tu Thin And Light...,"₹48,990",4.4,10,0,Intel Core 3 Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,48990.0,10,0,Hp,Other,8.0,8.0
