id,product_name,price,rating,ratings_count,reviews_count,features,brand,processor,ram_gb,storage_gb,Cluster
615,Asus Chromebook Cx15 Intel Celeron Dual Core N4500 - (4 Gb/64 Gb Emmc Storage/Chrome Os) Cx1505Cka-S70...,17990.0,4.1,63,5,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Asus,Intel Celeron,4,4,1
616,Lenovo Ideapad 3 Chrome Intel Celeron Dual Core N4500 - (8 Gb/128 Gb Emmc Storage/Chrome Os) 15Ijl6 Ch...,30790.0,3.5,137,9,Intel Celeron Dual Core Processor | 8 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,Lenovo,Intel Celeron,8,8,1
617,Asus Vivobook 15 (2025) With Office 2024 + M365 Basic* Intel Core I3 13Th Gen - (8 Gb/512 Gb Ssd/Windo...,35990.0,4.2,853,50,Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Onsite Warranty,Asus,Intel Core i3,8,8,1
618,Hp Omnibook 7 Aero (Previously Pavilion) Amd Ryzen Ai 7 Octa Core Ai 7 350 - (16 Gb/512 Gb Ssd/Windows...,69990.0,3.9,50,4,AMD Ryzen AI 7 Octa Core Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 512 GB SSD | 33.78 cm (13.3 Inch) Display | 1 Year Onsite Service,Hp,AMD Ryzen,16,16,1
619,Prittec Intel Celeron Dual Core N4200 - (8 Gb/256 Gb Ssd/Windows 11 Home) N140P01 Laptop,17998.0,4.3,8,4,Intel Celeron Dual Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 256 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Manufacturer Warranty,Other,Intel Celeron,8,8,1
620,Samsung Galaxy Book4 Metal Intel Core I5 13Th Gen 1335U - (16 Gb/512 Gb Ssd/Windows 11 Home) Np750Xgj ...,51990.0,4.4,15581,1237,Intel Core i5 Processor (13th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,Samsung,Intel Core i5,16,16,1
621,Motorola Motobook 60 Full Metal Oled (I7 14Th Gen) Intel Core 7 (Series 2) 240H - (16 Gb/1 Tb Ssd/Wind...,61990.0,4.4,765,84,Intel Core 7 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty,Motorola,Other,16,16,1
622,Hp 14 Ai Pc Intel Core Ultra 7 155H - (16 Gb/512 Gb Ssd/Windows 11 Home) 14-Gr1036Tu Thin And Light La...,76990.0,4.2,358,31,Intel Core Ultra 7 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,Hp,Other,16,16,1
623,Acer Aspire 3 Backlit Amd Ryzen 7 Octa Core 7730U - (16 Gb/1 Tb Ssd/Windows 11 Home) A325-42 / As15-42...,46990.0,4.1,1657,125,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,Acer,AMD Ryzen,16,16,1
624,Acer Aspire 3 Intel Celeron Dual Core - (8 Gb/256 Gb Ssd/Windows 11 Home) A311-45 Thin And Light Lapto...,19590.0,3.8,7961,696,Intel Celeron Dual Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 256 GB SSD | 29.46 cm (11.6 Inch) Display | 1 Year Warranty,Acer,Intel Celeron,8,8,1
625,Dell 15 Amd Ryzen 5 Hexa Core 7530U - (16 Gb/512 Gb Ssd/Windows 11 Home) 3535 Thin And Light Laptop,42990.0,4.3,2545,172,"AMD Ryzen 5 Hexa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | My Dell (Dell Power Manager,Dell Support Assist) | 1 Year Onsite Warranty",Dell,AMD Ryzen,16,16,1
626,Asus Vivobook Go 14 (2025) With Office 2024 + M365 Basic* Amd Ryzen 3 Quad Core 7320U - (8 Gb/512 Gb S...,31990.0,4.2,3105,278,"AMD Ryzen 3 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year | 1 Year Onsite Warranty",Asus,AMD Ryzen,8,8,1
627,"Asus Vivobook 15, With Backlit Keyboard, Intel Core I3 13Th Gen 1315U - (16 Gb/512 Gb Ssd/Windows 11 H...",38800.0,4.3,2371,146,Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Onsite Warranty,Asus,Intel Core i3,16,16,1
628,Lenovo Loq Essential Intel Core I7 12650Hx - (16 Gb/512 Gb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia Ge...,79990.0,4.5,24,1,Intel Core i7 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,Lenovo,Intel Core i7,16,16,1
629,Dell 15 Intel Core I3 13Th Gen 1305U - (16 Gb/512 Gb Ssd/Windows 11 Home) 3530 Thin And Light Laptop,42990.0,4.2,599,42,"Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office H&S 2024, My Dell (Dell Power Manager, Dell Support Assist) | 1 Year Onsite Hardware Service",Dell,Intel Core i3,16,16,1
630,Hp Laptop Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ssd/Windows 11 Home) 15-Fd0129Tu / 15-Fd0568Tu T...,39990.0,4.2,2532,151,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,Hp,Intel Core i3,8,8,1
631,"Asus Vivobook S15, A-Part Metal Body, Backlit Keyboard, Intel Core I9 13Th Gen 13900H - (16 Gb/512 Gb ...",72990.0,4.4,160,13,Intel Core i9 Processor (13th Gen) | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Asus,Other,16,16,1
632,Asus Expertbook P3 Metal High-Performance Processor Intel Core I7 13Th Gen 13620H - (32 Gb/1 Tb Ssd/Wi...,73990.0,4.3,164,23,"Intel Core i7 Processor (13th Gen) | 32 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty",Asus,Intel Core i7,32,32,1
633,Acer Aspire 3 Amd Ryzen 3 Quad Core 7330U - (8 Gb/512 Gb Ssd/Windows 11 Home) As15 42 / A325 42 Thin A...,34999.0,4.1,804,95,AMD Ryzen 3 Quad Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,Acer,AMD Ryzen,8,8,1
634,Lenovo 100E Chromebook Gen 4 Mediatek Kompanio 520 - (4 Gb/32 Gb Emmc Storage/Chrome Os) 82W00004Ha Ch...,11990.0,4.0,2339,170,MediaTek Kompanio 520 Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 29.46 cm (11.6 Inch) Display | 1 Year Carry-in Warranty,Lenovo,Other,4,4,1
635,Motorola Motobook 60 Full Metal Oled (I7 14Th Gen) Intel Core 7 (Series 2) 240H - (16 Gb/512 Gb Ssd/Wi...,57990.0,4.4,765,84,Intel Core 7 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty,Motorola,Other,16,16,1
636,Acer Chromebook Intel Celeron Dual Core N4500 - (8 Gb/128 Gb Emmc Storage/Chrome Os) Cb314-3H-C5Qe/ Cb...,23990.0,3.8,2681,187,Intel Celeron Dual Core Processor | 8 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Acer,Intel Celeron,8,8,1
637,Asus Vivobook S14 (2025)(I5 14Th Gen) With Office 2024 + M365 Basic* Backlit Keyboard Intel Core 5 210...,63990.0,4.6,7,0,"Intel Core 5 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",Asus,Other,16,16,1
638,Dell G15 Intel Core I5 13Th Gen 13450Hx - (16 Gb/1 Tb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia Geforce...,85990.0,4.2,452,40,"Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | Alienware Command Center,Dell Support Assist) | 1 Year Onsite Warranty",Dell,Intel Core i5,16,16,1
639,"Asus Vivobook Go 15 (2025) With Office 2024 + M365 Basic*, Backlit Keyboard, Amd Ryzen 5 Quad Core 752...",40990.0,4.3,1067,53,"AMD Ryzen 5 Quad Core Processor | 16 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year | 1 Year Onsite Warranty",Asus,AMD Ryzen,16,16,1
640,Acer Nitro V 16S Intel Core 5 - (16 Gb/512 Gb Ssd/Windows 11 Home/8 Gb Graphics/Nvidia Geforce Rtx Nvi...,94990.0,5.0,4,0,Intel Core 5 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 Year Warranty,Acer,Other,16,16,1
641,Lenovo 100E Chromebook Gen 4 Mediatek Mediatek Kompanio 528 - (4 Gb/64 Gb Emmc Storage/Chrome Os) 82W0...,11999.0,3.9,1183,97,MediaTek MediaTek Kompanio 528 Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 29.46 cm (11.6 Inch) Display | 1 Year Carry-in Warranty,Lenovo,Other,4,4,1
642,Acer Aspire 3 Amd Ryzen 3 Quad Core 7330U - (16 Gb/512 Gb Ssd/Windows 11 Home) As15-42 Thin And Light ...,34990.0,4.1,804,95,AMD Ryzen 3 Quad Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Acer,AMD Ryzen,16,16,1
643,Hp Victus Amd Ryzen 7 Hexa Core 7445Hs - (16 Gb/512 Gb Ssd/Windows 11 Home/4 Gb Graphics/Nvidia Geforc...,63990.0,4.4,776,52,AMD Ryzen 7 Hexa Core Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty,Hp,AMD Ryzen,16,16,1
644,Acer Aspire Lite Intel Core I3 12Th Gen 1215U - (8 Gb/512 Gb Ssd/Windows 11 Home) Al15-52 Thin And Lig...,35520.0,4.1,980,76,Intel Core i3 Processor (12th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 year,Acer,Intel Core i3,8,8,1
645,"Acer Aspire 14 With Backlit Keyboard, Intel Core I5 13Th Gen 13500H - (16 Gb/512 Gb Ssd/Windows 11 Hom...",54990.0,4.3,6165,523,Intel Core i5 Processor (13th Gen) | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Warranty,Acer,Intel Core i5,16,16,1
646,Dell G15 Intel Core I5 13Th Gen 13450Hx - (16 Gb/512 Gb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia Gefor...,79990.0,4.2,452,40,"Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Alienware Command Center,Dell Support Assist) | 1 Year Basic Onsite Service after remote diagnosis with Hardware-Only Support",Dell,Intel Core i5,16,16,1
647,Lenovo Ideapad Slim 3 Next Gen Ai Pc Wuxga Ips Copilot + Pc Qualcomm Snapdragon X - (16 Gb/512 Gb Ssd/...,50990.0,4.3,595,58,Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 38.86 cm (15.3 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty,Lenovo,Qualcomm Snapdragon,16,16,1
648,Dell 15 (Core I3 14Th Gen) Intel Core 3 100U - (8 Gb/512 Gb Ssd/Windows 11 Home) Dc15250 Thin And Ligh...,39990.0,4.7,12,0,Intel Core 3 Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 38.1 cm (15 Inch) Display | 1 Year Onsite Warranty,Dell,Other,8,8,1
649,"Asus Vivobook 15 (2025) With Office 2024 + M365 Basic*, Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ss...",45200.0,4.3,2371,146,"Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",Asus,Intel Core i3,8,8,1
650,Acer Aspire 3 Intel Core I3 13Th Gen 1305U - (16 Gb/512 Gb Ssd/Windows 11 Home) A324-53 Thin And Light...,35990.0,4.3,3357,248,Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty,Acer,Intel Core i3,16,16,1
651,Hp Mso 2024 Intel Core I3 13Th Gen 1315U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15-Fd0574Tu / 15 - Fd066...,42990.0,4.2,2532,151,Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty,Hp,Intel Core i3,16,16,1
652,Hp Amd Ryzen 5 Quad Core 7520U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15-Fc0690Au Thin And Light Laptop,44990.0,4.1,378,27,AMD Ryzen 5 Quad Core Processor | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Hp,AMD Ryzen,16,16,1
653,Dell Inspiron 15 With Backlit Keyboard Intel Core I7 13Th Gen 1355U - (16 Gb/512 Gb Ssd/Windows 11 Hom...,69990.0,4.1,61,3,"Intel Core i7 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | My Dell (Dell Power Manager,Dell Support Assist) | 1 Year Onsite Hardware Service",Dell,Intel Core i7,16,16,1
654,Acer Nitro Lite 16 Intel Core I7 13Th Gen 13620H - (16 Gb/512 Gb Ssd/Windows 11 Home/6 Gb Graphics/Nvi...,69990.0,4.3,367,25,Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 Year Warranty,Acer,Intel Core i7,16,16,1
655,Hp Omen Intel Core 7 240H - (24 Gb/1 Tb Ssd/Windows 11 Home/8 Gb Graphics/Nvidia Geforce Rtx 5050) 16-...,119990.0,4.4,60,6,Intel Core 7 Processor | 24 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty,Hp,Other,24,24,1
656,"Asus Vivobook 15 (2025) (I5 14Th Gen) With Mso 2024 + M365 Basic*, Backlit Keyboard, Intel Core 5 120U...",51990.0,4.3,1326,98,"Intel Core 5 Processor | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",Asus,Other,16,16,1
657,Hp Intel Celeron Dual Core N4500 - (8 Gb/512 Gb Ssd/Windows 11 Home) 14S-Dq3149Tu / 14S-Dq3141Tu Thin ...,30800.0,3.8,674,31,Intel Celeron Dual Core Processor | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,Hp,Intel Celeron,8,8,1
658,Lenovo 100E Chromebook Gen 4 Mediatek Kompanio 520 - (8 Gb/64 Gb Emmc Storage/Chrome Os) 100E Chromebo...,11990.0,4.0,2339,170,MediaTek Kompanio 520 Processor | 8 GB LPDDR4X RAM | Chrome Operating System | 29.46 cm (11.6 Inch) Display | 1 Year Carry In Warranty,Lenovo,Other,8,8,1
659,Samsung Galaxy Book4 Metal Intel Core I5 13Th Gen 1335U - (8 Gb/512 Gb Ssd/Windows 11 Home) Np750Xgj-K...,47730.0,4.4,15581,1237,Intel Core i5 Processor (13th Gen) | 8 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,Samsung,Intel Core i5,8,8,1
660,Asus Chromebook Cx15 Intel Celeron Dual Core N4500 - (4 Gb/64 Gb Emmc Storage/Chrome Os) Cx1505Cka-S70...,14990.0,3.8,132,6,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Asus,Intel Celeron,4,4,1
661,"Asus Vivobook S14 (2025) With Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core I5 13Th Gen 1342...",56990.0,4.4,806,59,"Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",Asus,Intel Core i5,16,16,1
662,Acer Aspire 14 Intel Core I7 13Th Gen 13620H - (16 Gb/512 Gb Ssd/Windows 11 Home) As14H-53 Thin And Li...,56990.0,4.3,82,12,Intel Core i7 Processor (13th Gen) | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Warranty,Acer,Intel Core i7,16,16,1
663,Msi Thin A15 Amd Ryzen 5 Hexa Core 7535Hs - (16 Gb/512 Gb Ssd/Windows 11 Home/4 Gb Graphics/Nvidia Gef...,59990.0,4.3,520,51,AMD Ryzen 5 Hexa Core Processor | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 2 Year Onsite Warranty,Msi,AMD Ryzen,16,16,1
664,Acer Swift Neo Oled Ai Pc Intel Core Ultra 5 115U - (16 Gb/512 Gb Ssd/Windows 11 Home) Sfn14-54H Thin ...,54900.0,4.1,1394,130,Intel Core Ultra 5 Processor | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Warranty,Acer,Other,16,16,1
665,Hp 15 Intel Core I3 13Th Gen 1315U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15-Fd0668Tu Thin And Light Lap...,45970.0,4.1,742,46,Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Hp,Intel Core i3,16,16,1
666,Lenovo Chromebook Intel Pentium Quad Core N100 - (4 Gb/128 Gb Emmc Storage/Chrome Os) 14Ian8 Chromeboo...,14990.0,3.9,51,4,Intel Pentium Quad Core Processor | 4 GB LPDDR5 RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty,Lenovo,Other,4,4,1
667,"Hp Professional 14, Intel Core I5 13Th Gen 1334U Turbo Boost, Finger Print And Backlite Keyboard - (16...",57810.0,4.5,26,6,Intel Core i5 Processor (13th Gen) | 16 GB DDR4X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | MS OFFICE | 1-Year(DOMESTIC),Hp,Intel Core i5,16,16,1
668,Lenovo Ideapad Slim 5 Co-Pilot Next Gen Ai Pc Full Metal Snapdragon X Plus - (16 Gb/1 Tb Ssd/Windows 1...,65990.0,4.1,608,79,Snapdragon X Plus Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty,Lenovo,Other,16,16,1
669,Acer Aspire Lite Intel Core I3 12Th Gen 1215U - (16 Gb/512 Gb Ssd/Windows 11 Home) Al15-52 Thin And Li...,33990.0,4.1,980,76,Intel Core i3 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Acer,Intel Core i3,16,16,1
670,Acer Chromebook Intel Celeron Dual Core N4500 - (8 Gb/64 Gb Emmc Storage/Chrome Os) Cb314-3H-C5Qe/ Cb3...,15990.0,3.8,646,48,Intel Celeron Dual Core Processor | 8 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,Acer,Intel Celeron,8,8,1
671,"Asus Vivobook 14 (2025) With Office 2024 + M365 Basic*, Ai Pc, Backlit Keyboard, Intel Core Ultra 5 22...",63990.0,4.4,170,15,"Intel Core Ultra 5 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), 
McAfee? 1 year, One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite warranty",Asus,Other,16,16,1
672,Asus Chromebook Cx1 Intel Celeron Dual Core N4500 - (8 Gb/64 Gb Emmc Storage/Chrome Os) Cx1500Cka-Nj04...,17990.0,3.9,65,1,Intel Celeron Dual Core Processor | 8 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Asus,Intel Celeron,8,8,1
673,"Asus Vivobook S16 Oled (2025) With Backlit Keyboard, Metal Body*, Qualcomm Snapdragon X - (16 Gb/512 G...",65990.0,4.5,815,59,"Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite Warranty",Asus,Qualcomm Snapdragon,16,16,1
674,Dell 15 Amd Ryzen 7 Octa Core 7730U - (16 Gb/512 Gb Ssd/Windows 11 Home) Dc15255 Thin And Light Laptop,50990.0,3.9,9,0,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 38.1 cm (15 Inch) Display | 1 Year Onsite Hardware Service,Dell,AMD Ryzen,16,16,1
675,Hp 15 (2025) Amd Ryzen 3 Quad Core 7320U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15 Thin And Light Laptop,40680.0,4.1,54,1,"AMD Ryzen 3 Quad Core Processor | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year Onsite Warranty",Hp,AMD Ryzen,16,16,1
676,Dell 15 Amd Ryzen 3 Quad Core 7320U - (8 Gb/512 Gb Ssd/Windows 11 Home) Inspiron 3535 / 15 Dc 15255 Th...,39990.0,4.3,2232,269,AMD Ryzen 3 Quad Core Processor | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student 2021 | 1 Year Onsite Hardware Service,Dell,AMD Ryzen,8,8,1
677,Asus Expertbook P1 High-Performance Processor Intel Core I5 13Th Gen 13420H - (32 Gb/512 Gb Ssd/Window...,57990.0,4.3,4217,326,"Intel Core i5 Processor (13th Gen) | 32 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty",Asus,Intel Core i5,32,32,1
678,Walker Intel Celeron Dual Core N4020 - (4 Gb/128 Gb Ssd/Windows 11 Home) Nu14A1 Thin And Light Laptop,11990.0,3.7,1614,206,Intel Celeron Dual Core Processor | 4 GB LPDDR4 RAM | Windows 11 Operating System | 128 GB SSD | 35.81 cm (14.1 Inch) Display | 1 Year Onsite Warranty,Other,Intel Celeron,4,4,1
679,"Asus Vivobook 15 (2025) With Touchscreen & Backlit Keyboard, Intel Core I3 13Th Gen 1315U - (8 Gb/512 ...",37990.0,4.2,82,6,"Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Touchscreen Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",Asus,Intel Core i3,8,8,1
680,Lenovo Ideapad Slim 5 Wuxga Oled Full Metal Body Intel Core I5 13Th Gen 13420H - (16 Gb/1 Tb Ssd/Windo...,67990.0,4.4,50,5,Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Carry-in Warranty,Lenovo,Intel Core i5,16,16,1
681,Acer Aspire Lite Amd Ryzen 7 Octa Core 7730U - (16 Gb/1 Tb Ssd/Windows 11 Home) Al15-41 Thin And Light...,47990.0,4.1,504,42,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Acer,AMD Ryzen,16,16,1
